threshold,BPCER,APCER
1.6335845032244833e-07,0.0,0.8225925925925925
1.6361030930056586e-07,0.0,0.8222222222222222
1.6475411257488304e-07,0.0,0.8218518518518518
1.6645154232719506e-07,0.0,0.8214814814814815
1.668990705638862e-07,0.0,0.8211111111111111
1.6702576033367222e-07,0.0,0.8207407407407408
1.681920025475847e-07,0.0,0.8203703703703704
1.6848068185026932e-07,0.0,0.82
1.7286559739204677e-07,0.0,0.8196296296296296
1.7425928433567606e-07,0.0,0.8192592592592592
1.766139945402756e-07,0.0,0.8188888888888889
1.7706264543448924e-07,0.0,0.8185185185185185
1.777638090061373e-07,0.0,0.8181481481481482
1.7789949424695806e-07,0.0,0.8177777777777778
1.816788426367566e-07,0.0,0.8174074074074074
1.827746132221364e-07,0.0,0.817037037037037
1.8838245807728526e-07,0.0,0.8166666666666667
1.8981035054821405e-07,0.0,0.8162962962962963
1.9086434122073115e-07,0.0,0.8159259259259259
1.9315865529279108e-07,0.0,0.8155555555555556
1.9388340888326638e-07,0.0,0.8151851851851852
1.9440936682713073e-07,0.0,0.8148148148148148
1.948350529801246e-07,0.0,0.8144444444444444
1.95517088741326e-07,0.0,0.8140740740740741
1.955290542809962e-07,0.0,0.8137037037037037
1.9604493672886747e-07,0.0,0.8133333333333334
2.00025823460237e-07,0.0,0.812962962962963
2.002374657195105e-07,0.0,0.8125925925925926
2.007070918352838e-07,0.0,0.8122222222222222
2.033350199326378e-07,0.0,0.8118518518518518
2.041510072103847e-07,0.0,0.8114814814814815
2.071670337500109e-07,0.0,0.8111111111111111
2.08334341778027e-07,0.0,0.8107407407407408
2.089672932470421e-07,0.0,0.8103703703703704
2.0940939293723204e-07,0.0,0.81
2.1017362428210618e-07,0.0,0.8096296296296296
2.113985999585566e-07,0.0,0.8092592592592592
2.1179707232477085e-07,0.0,0.8088888888888889
2.1246356141091383e-07,0.0,0.8085185185185185
2.1292427732078067e-07,0.0,0.8081481481481482
2.168327171148121e-07,0.0,0.8077777777777778
2.1732716959377285e-07,0.0,0.8074074074074075
2.19536048007285e-07,0.0,0.807037037037037
2.2020375922693347e-07,0.0,0.8066666666666666
2.2044061154247174e-07,0.0,0.8062962962962963
2.2166746305174456e-07,0.0,0.8059259259259259
2.2209995620414702e-07,0.0,0.8055555555555556
2.2443316538556246e-07,0.0,0.8051851851851852
2.2457214754467714e-07,0.0,0.8048148148148148
2.2459404647179326e-07,0.0,0.8044444444444444
2.2858861825625354e-07,0.0,0.804074074074074
2.3013186023490562e-07,0.0,0.8037037037037037
2.3104134072582383e-07,0.0,0.8033333333333333
2.3312156827159924e-07,0.0,0.802962962962963
2.3537171500720433e-07,0.0,0.8025925925925926
2.35998101061341e-07,0.0,0.8022222222222222
2.3660760462007602e-07,0.0,0.8018518518518518
2.3957704797794577e-07,0.0,0.8014814814814815
2.4201227688536164e-07,0.0,0.8011111111111111
2.452918863582454e-07,0.0,0.8007407407407408
2.4546329768782016e-07,0.0,0.8003703703703704
2.454644345561974e-07,0.0,0.8
2.471857101227215e-07,0.0,0.7996296296296296
2.489271651029412e-07,0.0,0.7992592592592592
2.501131461940531e-07,0.0,0.7988888888888889
2.5359202027175343e-07,0.0,0.7985185185185185
2.582530100880831e-07,0.0,0.7981481481481482
2.591261250017851e-07,0.0,0.7977777777777778
2.619216274979408e-07,0.0,0.7974074074074075
2.659367055457551e-07,0.0,0.797037037037037
2.660352436123503e-07,0.0,0.7966666666666666
2.6626693738762697e-07,0.0,0.7962962962962963
2.681415480765281e-07,0.0,0.7959259259259259
2.72984806315435e-07,0.0,0.7955555555555556
2.752000227701501e-07,0.0,0.7951851851851852
2.7528409418664523e-07,0.0,0.7948148148148149
2.760180848326854e-07,0.0,0.7944444444444444
2.833385224221274e-07,0.0,0.794074074074074
2.841390482899442e-07,0.0,0.7937037037037037
2.8587399469870434e-07,0.0,0.7933333333333333
2.8829961706833274e-07,0.0,0.792962962962963
2.8970546850359824e-07,0.0,0.7925925925925926
2.897648982980172e-07,0.0,0.7922222222222223
2.907460441292642e-07,0.0,0.7918518518518518
2.909732188527414e-07,0.0,0.7914814814814815
2.937543399639253e-07,0.0,0.7911111111111111
2.9376693078120297e-07,0.0,0.7907407407407407
2.939150363090448e-07,0.0,0.7903703703703704
2.9488407449207443e-07,0.0,0.79
2.9897694275859976e-07,0.0,0.7896296296296297
2.9930839673397713e-07,0.0,0.7892592592592592
3.015695710928412e-07,0.0,0.7888888888888889
3.036976465864427e-07,0.0,0.7885185185185185
3.04083243918285e-07,0.0,0.7881481481481482
3.0426508601522073e-07,0.0,0.7877777777777778
3.047439349757042e-07,0.0,0.7874074074074074
